source_reported_value,tot_activity_value,tot_activity_value_EUR,tot_sub_activity_value,tot_sub_activity_value_EUR,item_value_estimate_USD,item_value_estimate_deliv_USD
2000000.0,,,2000000.0,176092.0,,
500000000.0,,,500000000.0,44022887.0,,
7000000.0,,,7000000.0,7000000.0,,
2400000.0,,,2400000.0,2400000.0,,
28000000.0,,,28000000.0,28000000.0,,
28000000.0,,,,,,
28000000.0,,,,,,
28000000.0,,,,,,
50000000.0,,,50000000.0,4384137.0,,
20000000.0,,,20000000.0,1753655.0,,
30000000.0,,,30000000.0,2630482.0,,
10000000.0,,,10000000.0,876827.0,,
50000000.0,,,50000000.0,4316733.0,,
104400000.0,104400000.0,104400000.0,,,,
97500000.0,,,97500000.0,8668678.0,,
10000000.0,,,10000000.0,889095.0,,
75000000.0,75000000.0,6838377.0,75000000.0,6838377.0,,
40000000.0,40000000.0,3647135.0,40000000.0,3647135.0,,
1000000000.0,1000000000.0,91178363.0,1000000000.0,91178363.0,,
100000000.0,100000000.0,9117836.0,100000000.0,9117836.0,,
100000000.0,100000000.0,9117836.0,100000000.0,9117836.0,,
43000000.0,43000000.0,3920670.0,43000000.0,3920670.0,,
60000000.0,60000000.0,5470702.0,60000000.0,5470702.0,,
48750000.0,48750000.0,4444945.0,48750000.0,4444945.0,,
22500000.0,22500000.0,2051513.0,22500000.0,2051513.0,,
23000000.0,23000000.0,2097102.0,23000000.0,2097102.0,,
17000000.0,17000000.0,1550032.0,17000000.0,1550032.0,,
104400000.0,104400000.0,104400000.0,,,,
104400000.0,104400000.0,104400000.0,,,,
40000000.0,40000000.0,3538138.0,40000000.0,3538138.0,,
,20086.0,18723.0,20086.0,18723.0,20086.0,20086.0
46700000.0,46700000.0,4258030.0,46700000.0,4258030.0,,
0.0,0.0,0.0,0.0,0.0,,
25000000.0,25000000.0,2270783.0,25000000.0,2270783.0,,
400000000.0,400000000.0,37971649.0,400000000.0,37971649.0,7000000.0,7000000.0
400000000.0,,,,,2500000.0,2500000.0
400000000.0,,,,,13268950.0,13268950.0
400000000.0,,,,,2970000.0,2970000.0
500000000.0,500000000.0,47464562.0,500000000.0,47464562.0,,
262000000.0,262000000.0,24715773.0,262000000.0,24715773.0,13268950.0,
262000000.0,,,,,93090.0,93090.0
262000000.0,,,,,,
578000000.0,578000000.0,54525636.0,578000000.0,54525636.0,,
60000000.0,60000000.0,5660101.0,60000000.0,5660101.0,,
577700000.0,577700000.0,54628030.0,577700000.0,54628030.0,,
500000000.0,500000000.0,47609565.0,500000000.0,47609565.0,,
3000000000.0,3000000000.0,275740248.0,3000000000.0,275740248.0,,
4300000000.0,4300000000.0,383754138.0,4300000000.0,383754138.0,341118400.0,
4300000000.0,,,,,,
4300000000.0,,,,,,
4300000000.0,,,,,,
4300000000.0,,,,,,
6724500000.0,6724500000.0,601881501.0,6724500000.0,601881501.0,17142857.0,17142857.0
6724500000.0,,,,,32000000.0,
6724500000.0,,,,,,
140000000.0,140000000.0,11989796.0,140000000.0,11989796.0,,
90000000.0,90000000.0,7707726.0,90000000.0,7707726.0,,
20000000.0,20000000.0,1712828.0,20000000.0,1712828.0,,
1100000000.0,1100000000.0,93128000.0,1100000000.0,93128000.0,,
2150000000.0,2150000000.0,182022909.0,2150000000.0,182022909.0,,
2150000000.0,,,,,,
2150000000.0,,,,,,
2200000000.0,2200000000.0,188885936.0,2200000000.0,188885936.0,,
2200000000.0,,,,,,
50000000.0,50000000.0,4431297.0,50000000.0,4431297.0,,
2000000000.0,2000000000.0,177778079.0,2000000000.0,177778079.0,,
1100000000.0,1100000000.0,97777943.0,1100000000.0,97777943.0,,
1100000000.0,,,,,,
4000000000.0,4000000000.0,355556158.0,4000000000.0,355556158.0,,
4000000000.0,,,,,,
4000000000.0,,,,,,
4000000000.0,,,,,,
30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,,
25000000000.0,25000000000.0,2151721397.0,,,,
9681185000.0,,,9681185000.0,833248516.0,,
9681185000.0,,,,,,
9681185000.0,,,,,,
9681185000.0,,,,,,
9681185000.0,,,,,,
9681185000.0,,,,,,
3318815000.0,,,3318815000.0,285646610.0,,
3318815000.0,,,,,,
600000000.0,,,600000000.0,52827464.0,,
600000000.0,,,,,,
600000000.0,,,,,,
1000000000.0,,,1000000000.0,88045774.0,,
1000000000.0,,,,,,
1000000000.0,,,,,,
1000000000.0,,,,,,
1000000000.0,,,,,,
1000000000.0,,,,,,
1000000000.0,,,,,,
1000000000.0,,,,,,
1000000000.0,,,,,,
1000000000.0,,,,,,
1000000000.0,,,,,,
43000000.0,,,43000000.0,43000000.0,,
20000000.0,,,20000000.0,20000000.0,,
100000000.0,,,100000000.0,8633466.0,16000.0,
,,,,,,
,,,,,,
,,,,,,
,,,350000.0,329252.0,350000.0,
,,,,,,
2439024390.0,,,2439024390.0,210572346.0,232531960.0,
41500000000.0,41500000000.0,3571857518.0,,,,
3300000000.0,,,3300000000.0,287464641.0,51100000.0,
3300000000.0,,,,,,
3300000000.0,,,,,,
3300000000.0,,,,,2760000.0,
3300000000.0,,,,,13500000.0,
3300000000.0,,,,,8000000.0,
3300000000.0,,,,,,
3300000000.0,,,,,,
4700000000.0,,,4700000000.0,409419337.0,,
4700000000.0,,,,,160000000.0,
4700000000.0,,,,,72000000.0,
1200000000.0,,,1200000000.0,104532597.0,,
1200000000.0,,,,,,
1800000000.0,,,1800000000.0,156798895.0,,
40000000.0,,,,,,
1000000000.0,,,1000000000.0,87110497.0,,
1000000000.0,,,,,,
180000000.0,,,180000000.0,15679890.0,,
400000000.0,,,400000000.0,34844199.0,,
9200000000.0,,,9200000000.0,838840941.0,,
500000000.0,,,500000000.0,45589182.0,,
500000000.0,,,,,,
500000000.0,,,,,,
500000000.0,,,,,,
500000000.0,,,,,,
500000000.0,,,,,,
500000000.0,,,,,,
500000000.0,,,,,,
500000000.0,,,,,,
500000000.0,,,,,,
11000000.0,,,11000000.0,1002962.0,,
500000000.0,,,500000000.0,45589182.0,,
573000000.0,,,573000000.0,52245202.0,,
93400000.0,,,93400000.0,8516059.0,,
100000000.0,,,100000000.0,9190191.0,,
300000000.0,,,300000000.0,27570573.0,,
50000000.0,,,50000000.0,4595096.0,,
30000000.0,,,30000000.0,2757057.0,,
1000000000.0,,,1000000000.0,91901910.0,,
418000000.0,,,418000000.0,38414998.0,,
550000000.0,,,550000000.0,50546051.0,,
546000000.0,,,546000000.0,50178443.0,,
1000000000.0,,,1000000000.0,91901910.0,,
300000000.0,,,300000000.0,27249394.0,,
250000000.0,,,250000000.0,22707829.0,,
8500000000.0,8500000000.0,731585275.0,,,,
50000000.0,50000000.0,45376347.0,50000000.0,45376347.0,,
44000000.0,44000000.0,44000000.0,44000000.0,44000000.0,,
500000000.0,500000000.0,47609565.0,500000000.0,47609565.0,,
140000000.0,140000000.0,12867878.0,140000000.0,12867878.0,,
600000000.0,600000000.0,54615414.0,600000000.0,54615414.0,,
900000000.0,900000000.0,80336757.0,900000000.0,80336757.0,,
300000000.0,300000000.0,26778919.0,300000000.0,26778919.0,,
60000000.0,60000000.0,58562917.0,60000000.0,58562917.0,,
21300000.0,21300000.0,21980537.0,21300000.0,21980537.0,,
100000000.0,100000000.0,101610058.0,100000000.0,101610058.0,,
100000000.0,,,,,12000.0,
100000000.0,,,,,1555120.0,
46000000.0,46000000.0,46629948.0,46000000.0,46629948.0,,
1500000.0,1500000.0,1520542.0,1500000.0,1520542.0,,
114000000.0,114000000.0,115095130.0,114000000.0,115095130.0,,
1200000.0,,,1200000.0,1229005.0,365200.0,
1200000.0,,,,,350000.0,
1200000.0,,,,,50000.0,
5500000.0,,,5500000.0,5691730.0,,
13800000.0,,,13800000.0,14281068.0,,
160000000.0,160000000.0,162508958.0,160000000.0,162508958.0,,
1000000.0,1000000.0,1041672.0,1000000.0,1041672.0,,
,200000.0,187199.0,200000.0,187199.0,200000.0,
100000000.0,100000000.0,104167183.0,,,,
30000000.0,,,30000000.0,31963090.0,,
10000000.0,10000000.0,10591744.0,10000000.0,10591744.0,,
1800000.0,1800000.0,1906514.0,1800000.0,1906514.0,,
3000000.0,3000000.0,3177523.0,3000000.0,3177523.0,,
15200000.0,15200000.0,16099451.0,15200000.0,16099451.0,,
,60070450.0,55084547.0,60070450.0,55084547.0,60070450.0,
900000.0,900000.0,932097.0,900000.0,932097.0,,
900000.0,,,,,,
900000.0,,,,,,
4630000.0,4630000.0,4899424.0,4630000.0,4899424.0,3846528.0,
10000000.0,10000000.0,10581909.0,10000000.0,10581909.0,,
5600000.0,5600000.0,5966443.0,5600000.0,5966443.0,,
5600000.0,,,,,78000.0,
45000000.0,45000000.0,48183741.0,45000000.0,48183741.0,,
207950000.0,207950000.0,211210861.0,,,,
222100000.0,222100000.0,225582747.0,,,,
258950000.0,258950000.0,263010591.0,,,,
311000000.0,311000000.0,315876787.0,,,,
875000000.0,875000000.0,929521058.0,,,,
875000000.0,875000000.0,929521058.0,,,,
875000000.0,875000000.0,929521058.0,,,,
875000000.0,875000000.0,929521058.0,,,,
3000000.0,3000000.0,2867671.0,3000000.0,2867671.0,,
58000000.0,58000000.0,56980590.0,58000000.0,56980590.0,,
22000000.0,22000000.0,22301280.0,22000000.0,22301280.0,,
15000000.0,15000000.0,15205418.0,15000000.0,15205418.0,,
9817948.0,9817948.0,9295059.0,9817948.0,9295059.0,,
20000000.0,20000000.0,20799750.0,,,,
5000000.0,5000000.0,5199938.0,5000000.0,5199938.0,,
96110000.0,96110000.0,102097276.0,96110000.0,102097276.0,,
6250000.0,6250000.0,6499922.0,,,,
6250000.0,6250000.0,6499922.0,,,,
6250000.0,6250000.0,6499922.0,,,,
6250000.0,6250000.0,6499922.0,,,,
,,,,,,
,67094000.0,66243207.0,67094000.0,66243207.0,67094000.0,16773500.0
,248032.0,218686.0,248032.0,218686.0,33792.0,33792.0
,,,,,48000.0,48000.0
,,,,,72240.0,72240.0
,,,,,40000.0,40000.0
,,,,,54000.0,54000.0
,4763650.0,4323141.0,4763650.0,4323141.0,,
,,,,,102000.0,102000.0
,,,,,24000.0,24000.0
,,,,,427420.0,427420.0
,,,,,338000.0,338000.0
,,,,,21150.0,21150.0
,,,,,2266000.0,2266000.0
,,,,,132050.0,132050.0
,,,,,1400550.0,1400550.0
,,,,,52480.0,52480.0
,,,,,,
,,,,,,
,270000.0,238055.0,270000.0,238055.0,270000.0,270000.0
3000000.0,3000000.0,2772967.0,3000000.0,2772967.0,,
5000000.0,5000000.0,4621612.0,5000000.0,4621612.0,,
500000.0,500000.0,462161.0,500000.0,462161.0,,
800000.0,800000.0,756251.0,800000.0,756251.0,,
2000000.0,2000000.0,1890627.0,2000000.0,1890627.0,,
500000.0,500000.0,472657.0,500000.0,472657.0,,
500000.0,500000.0,472657.0,500000.0,472657.0,,
500000.0,500000.0,472657.0,500000.0,472657.0,,
500000.0,500000.0,472657.0,500000.0,472657.0,,
500000.0,500000.0,473224.0,500000.0,473224.0,,
56000000.0,56000000.0,56993588.0,,,,
1000000.0,,,1000000.0,944393.0,,
2000000.0,,,2000000.0,1857183.0,,
4750000.0,,,4750000.0,4381974.0,,
2500000.0,,,2500000.0,2260777.0,,
4000000.0,,,4000000.0,3617244.0,,
600000.0,,,600000.0,550011.0,,
1200000.0,1200000.0,1115345.0,1200000.0,1115345.0,,
250000.0,,,250000.0,250000.0,,
5000000.0,5000000.0,4703606.0,5000000.0,4703606.0,,
5000000.0,5000000.0,4771561.0,5000000.0,4771561.0,,
560000.0,560000.0,540868.0,560000.0,540868.0,,
2000000.0,2000000.0,1773357.0,2000000.0,1773357.0,,
4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,
40000000.0,40000000.0,47739960.0,40000000.0,47739960.0,,
40000000.0,40000000.0,47825002.0,40000000.0,47825002.0,,
100000000.0,100000000.0,119562505.0,100000000.0,119562505.0,,
7000000.0,7000000.0,8369375.0,7000000.0,8369375.0,17193375.0,
10000000.0,10000000.0,11953858.0,10000000.0,11953858.0,,
10000000.0,10000000.0,11660571.0,10000000.0,11660571.0,,
5000000.0,5000000.0,5885449.0,5000000.0,5885449.0,,
,3600000.0,3663874.0,3600000.0,3663874.0,3600000.0,3600000.0
10000000.0,10000000.0,11508527.0,10000000.0,11508527.0,,
10000000.0,10000000.0,11338891.0,10000000.0,11338891.0,,
127000000.0,127000000.0,147914115.0,,,,
16000000.0,,,16000000.0,18634849.0,,
14500000.0,,,14500000.0,16827541.0,,
22250000.0,,,22250000.0,25821572.0,,
34000000.0,,,34000000.0,39171245.0,,
10000000.0,,,10000000.0,11520955.0,,
114800000.0,114800000.0,133705042.0,,,,
26300000.0,,,26300000.0,30631033.0,,
1500000.0,,,1500000.0,1747017.0,,
25000000.0,,,25000000.0,29116952.0,,
10000000.0,,,10000000.0,11646781.0,,
27000000.0,,,27000000.0,31446308.0,,
25000000.0,,,25000000.0,29116952.0,,
,6800000.0,6149315.0,6800000.0,6149315.0,6800000.0,
8000000.0,8000000.0,9316073.0,8000000.0,9316073.0,,
5000000.0,5000000.0,5822546.0,5000000.0,5822546.0,,
5000000.0,5000000.0,5822546.0,5000000.0,5822546.0,,
6000000.0,6000000.0,7020316.0,6000000.0,7020316.0,,
2500000.0,2500000.0,2925132.0,2500000.0,2925132.0,,
242000000.0,242000000.0,285906184.0,242000000.0,285906184.0,,
1000000.0,1000000.0,1199346.0,1000000.0,1199346.0,,
20000000.0,20000000.0,24153364.0,20000000.0,24153364.0,,
5000000.0,5000000.0,6038341.0,5000000.0,6038341.0,,
10000000.0,10000000.0,12076682.0,10000000.0,12076682.0,,
4500000.0,4500000.0,5434507.0,4500000.0,5434507.0,,
3500000.0,3500000.0,4171231.0,3500000.0,4171231.0,,
17000000.0,17000000.0,20464422.0,17000000.0,20464422.0,,
10000000.0,10000000.0,12037895.0,10000000.0,12037895.0,,
25000000.0,25000000.0,30094738.0,25000000.0,30094738.0,,
10000000.0,10000000.0,11855431.0,10000000.0,11855431.0,,
5000000.0,5000000.0,5927716.0,5000000.0,5927716.0,,
9400000.0,9400000.0,11144106.0,9400000.0,11144106.0,,
,85368940.0,75268641.0,85368940.0,75268641.0,85368940.0,85368940.0
,,,,,,
,68935419.0,62560751.0,68935419.0,62560751.0,68935419.0,68935419.0
,584600000.0,530540255.0,584600000.0,530540255.0,468000000.0,468000000.0
,,,,,29100000.0,29100000.0
,,,,,87500000.0,87500000.0
25000000.0,25000000.0,29890626.0,25000000.0,29890626.0,,
100000000.0,100000000.0,119538581.0,100000000.0,119538581.0,34147576.0,34147576.0
100000000.0,,,,,15600000.0,15600000.0
100000000.0,,,,,,
100000000.0,,,,,87500000.0,87500000.0
100000000.0,,,,,29100000.0,29100000.0
100000000.0,,,,,114800000.0,114800000.0
100000000.0,,,,,4225000.0,4225000.0
100000000.0,,,,,6960000.0,6960000.0
,85531834.0,79058984.0,85531834.0,79058984.0,59519134.0,59519134.0
,,,,,22000000.0,22000000.0
,,,,,162700.0,162700.0
,,,,,3850000.0,3850000.0
,96000.0,90750.0,96000.0,90750.0,96000.0,96000.0
1300000000.0,1300000000.0,1529978757.0,,,,
1000000000.0,1000000000.0,1166057137.0,,,,
300000000.0,,,300000000.0,353072021.0,,
300000000.0,,,,,4640000.0,4640000.0
300000000.0,,,,,,
300000000.0,,,,,640000.0,640000.0
,,,44000000.0,41593799.0,44000000.0,44000000.0
,,,40846977.0,38659550.0,40846977.0,40846977.0
,,,,,,
,,,48574045.0,45972819.0,48574045.0,48574045.0
,,,32000000.0,30387960.0,32000000.0,32000000.0
,,,230357696.0,226308922.0,45809362.0,45809362.0
,,,,,100000000.0,100000000.0
,,,,,68295152.0,68295152.0
,,,,,1200000.0,
,,,,,15053182.0,
250000000.0,,,250000000.0,295862098.0,,
,,,40846977.0,40329013.0,40846977.0,40846977.0
,,,,,,
54000000.0,,,54000000.0,63906213.0,,
54000000.0,,,,,6900000.0,
,,,,,,
,,,48000000.0,47391330.0,48000000.0,48000000.0
,,,291722852.0,296898787.0,,
,,,,,38800000.0,
,,,,,207113490.0,207113490.0
,,,,,45809362.0,45809362.0
10000000.0,,,10000000.0,11486639.0,,
,,,194000000.0,190172349.0,194000000.0,194000000.0
50000000.0,,,50000000.0,57542636.0,,
,,,25692309.0,25185396.0,20000000.0,20000000.0
,,,,,5692309.0,5692309.0
1000.0,,,1000.0,944.0,3600.0,3600.0
931265416.0,,,931265416.0,931265416.0,,
2300000000.0,2300000000.0,2629684776.0,,,,
,,,921422662.0,855625093.0,191021227.0,191021227.0
,,,,,398401435.0,398401435.0
,,,,,200000000.0,200000000.0
,,,,,,
,,,,,,
,,,,,132000000.0,
,,,,,,
,,,,,,
28000000.0,,,28000000.0,31741599.0,,
20000000.0,,,20000000.0,22672570.0,,
250000000.0,,,250000000.0,282326369.0,,
,,,400000000.0,364706538.0,400000000.0,200000000.0
250000000.0,,,250000000.0,291169517.0,,
60000000.0,,,60000000.0,69880684.0,,
50000000.0,,,50000000.0,58237306.0,,
,,,40002500.0,36174700.0,40002500.0,
,,,,,,
,,,,,,
,,,44000000.0,40760690.0,44000000.0,44000000.0
,,,44000000.0,40692941.0,44000000.0,44000000.0
535696769.0,,,535696769.0,535696769.0,,
2500000000.0,2500000000.0,2911272872.0,,,,
500000000.0,500000000.0,583718912.0,,,,
325000000.0,,,325000000.0,378465473.0,,
325000000.0,,,,,6000000.0,
245000000.0,,,245000000.0,286662904.0,,
,,,887509660.0,827301788.0,139048767.0,139048767.0
,,,,,265600957.0,265600957.0
,,,,,,
,,,,,95181177.0,95181177.0
,,,,,834600.0,834600.0
,,,,,,
,,,,,35764159.0,35764159.0
,,,,,,
,,,,,349200000.0,349200000.0
,,,,,1880000.0,1880000.0
,,,264075831.0,243520577.0,690000.0,
,,,,,19800000.0,
,,,,,29803466.0,
,,,,,1301600.0,
,,,,,212480766.0,132800478.0
,,,,,,
,,,,,,
40000000.0,,,40000000.0,47431702.0,,
300000000.0,,,300000000.0,357052582.0,456000000.0,
162000000.0,,,162000000.0,192808394.0,209813305.0,
7500000.0,,,7500000.0,8995096.0,,
92000000.0,,,92000000.0,111105475.0,,
92000000.0,,,,,,
92000000.0,,,,,,
92000000.0,,,,,,
92000000.0,,,,,,
68000000.0,,,68000000.0,82121438.0,,
68000000.0,,,,,,
68000000.0,,,,,,
26000000.0,,,26000000.0,31399373.0,,
39000000.0,,,39000000.0,47099060.0,12000000.0,
39000000.0,,,,,,
39000000.0,,,,,1350000.0,
6000000.0,,,6000000.0,7150681.0,2512793.0,2512793.0
7000000.0,,,7000000.0,8342461.0,9422974.0,
61000000.0,,,61000000.0,72698591.0,,
90000000.0,,,90000000.0,108341058.0,,
,,,,,,0.0
,,,,,,0.0
,,,,,,
60000000.0,,,60000000.0,72227372.0,,
20000000.0,,,20000000.0,24075791.0,,
3500000000.0,3500000000.0,4150273944.0,,,,
1600000000.0,,,1600000000.0,1911531370.0,,
2260000000.0,2260000000.0,2706720718.0,,,,
752000000.0,,,752000000.0,898419744.0,,
752000000.0,,,752000000.0,880782256.0,,
3000000000.0,3000000000.0,3502313473.0,,,,
160000000.0,,,160000000.0,187400480.0,,
190000000.0,,,190000000.0,222538070.0,,
350000000.0,,,350000000.0,411856999.0,600000000.0,
40000000.0,,,40000000.0,47069371.0,,
70000000.0,,,70000000.0,82371400.0,95252500.0,
,,,,,,
39333333.0,39333333.0,46944294.0,39333333.0,46944294.0,,
39333333.0,39333333.0,46944294.0,39333333.0,46944294.0,,
39333333.0,39333333.0,46944294.0,39333333.0,46944294.0,,
500000000.0,500000000.0,596749505.0,500000000.0,596749505.0,,
74000000.0,74000000.0,88476254.0,74000000.0,88476254.0,,
29100000.0,29100000.0,34792689.0,29100000.0,34792689.0,,
730000000.0,730000000.0,872631642.0,730000000.0,872631642.0,,
320000000.0,320000000.0,382523459.0,320000000.0,382523459.0,,
50000000.0,50000000.0,47265680.0,50000000.0,47265680.0,,
500000000.0,500000000.0,504858112.0,500000000.0,504858112.0,,
500000000.0,500000000.0,472196614.0,500000000.0,472196614.0,,
1000000000.0,1000000000.0,922520830.0,,,,
484000000.0,,,484000000.0,435800468.0,,
1000000000.0,1000000000.0,922520830.0,,,,
1000000000.0,1000000000.0,922520830.0,,,,
192000000.0,192000000.0,223536308.0,192000000.0,223536308.0,,
20000000.0,20000000.0,22977809.0,20000000.0,22977809.0,,
16000000.0,16000000.0,18382247.0,16000000.0,18382247.0,,
54000000.0,54000000.0,47611070.0,54000000.0,47611070.0,,
30000000.0,30000000.0,27225808.0,30000000.0,27225808.0,,
178354690.0,178354690.0,161861688.0,178354690.0,161861688.0,,
2000000.0,2000000.0,1890627.0,2000000.0,1890627.0,,
386831196.0,386831196.0,365676793.0,386831196.0,365676793.0,,
225455382.0,225455382.0,213381849.0,225455382.0,213381849.0,,
390009757.0,390009757.0,383154933.0,390009757.0,383154933.0,,
11815444.0,11815444.0,11665617.0,11815444.0,11665617.0,,
752523.0,752523.0,759835.0,752523.0,759835.0,,
35000000.0,35000000.0,35340068.0,35000000.0,35340068.0,,
152500000.0,152500000.0,144019967.0,152500000.0,144019967.0,,
1113322531.0,1113322531.0,1051414258.0,,,,
25000000.0,,,25000000.0,24506746.0,,
374416028.0,,,374416028.0,353595961.0,,
599722.0,,,599722.0,559698.0,,
98600000.0,,,98600000.0,90960554.0,,
500056453.0,,,500056453.0,452206541.0,,
114439236.0,,,114439236.0,107114635.0,,
211092.0,,,211092.0,197581.0,,
126300000.0,126300000.0,119276865.0,126300000.0,119276865.0,,
484969.0,484969.0,449265.0,484969.0,449265.0,,
100000000.0,100000000.0,93216088.0,100000000.0,93216088.0,,
313179738.0,313179738.0,291086289.0,313179738.0,291086289.0,,
290000000.0,290000000.0,261120115.0,290000000.0,261120115.0,,
13000000.0,13000000.0,11921850.0,13000000.0,11921850.0,,
237000000.0,237000000.0,217344498.0,237000000.0,217344498.0,,
1840000.0,1840000.0,1730927.0,1840000.0,1730927.0,,
9025000000.0,9025000000.0,8190430720.0,,,,
350000000.0,,,350000000.0,308590271.0,,
200000000.0,,,200000000.0,181505390.0,,
800000000.0,,,800000000.0,726021560.0,95200000.0,50337000.0
800000000.0,,,,,512000000.0,512000000.0
800000000.0,,,,,1475000.0,1475000.0
800000000.0,,,,,15922740.0,15922740.0
800000000.0,,,,,600000.0,600000.0
800000000.0,,,,,229100.0,229100.0
800000000.0,,,,,4000000.0,4000000.0
800000000.0,,,,,1071640.0,1071640.0
800000000.0,,,,,2120000.0,2120000.0
800000000.0,,,,,440000.0,440000.0
800000000.0,,,,,100000000.0,100000000.0
800000000.0,,,,,12500000.0,12500000.0
800000000.0,,,,,35000000.0,35000000.0
100000000.0,,,100000000.0,92432233.0,755200000.0,755200000.0
800000000.0,,,800000000.0,739457861.0,93060000.0,93060000.0
800000000.0,,,,,31024000.0,31024000.0
800000000.0,,,,,88888880.0,88888880.0
800000000.0,,,,,140000000.0,140000000.0
800000000.0,,,,,1800000.0,1800000.0
800000000.0,,,,,39000000.0,39000000.0
800000000.0,,,,,356226000.0,356226000.0
800000000.0,,,,,11362516.0,11362516.0
800000000.0,,,,,25471700.0,25471700.0
800000000.0,,,,,202400000.0,202400000.0
800000000.0,,,,,,
800000000.0,,,,,,
800000000.0,,,,,,
800000000.0,,,,,15000000.0,15000000.0
800000000.0,,,,,42000000.0,42000000.0
800000000.0,,,,,90000.0,90000.0
800000000.0,,,,,102808000.0,102808000.0
800000000.0,,,,,,
800000000.0,,,,,,
800000000.0,,,800000000.0,739457861.0,372240000.0,372240000.0
800000000.0,,,,,25200000.0,25200000.0
800000000.0,,,,,19818953.0,19818953.0
800000000.0,,,,,,
150000000.0,,,150000000.0,141797041.0,19390000.0,19390000.0
150000000.0,,,,,26666664.0,26666664.0
150000000.0,,,,,,
150000000.0,,,,,,
150000000.0,,,,,,
100000000.0,,,100000000.0,94531361.0,93060000.0,93060000.0
100000000.0,,,,,6300000.0,6300000.0
100000000.0,,,,,26666664.0,26666664.0
100000000.0,,,,,,
100000000.0,,,,,,
700000000.0,,,700000000.0,662513767.0,60305252.0,60305252.0
700000000.0,,,,,,
700000000.0,,,,,96774954.0,96774954.0
700000000.0,,,,,140000000.0,140000000.0
700000000.0,,,,,78000000.0,78000000.0
700000000.0,,,,,8900000.0,8900000.0
700000000.0,,,,,23241900.0,23241900.0
700000000.0,,,,,11634000.0,11634000.0
700000000.0,,,,,73600000.0,73600000.0
700000000.0,,,,,5250000.0,5250000.0
700000000.0,,,,,,
350000000.0,,,350000000.0,331256883.0,93060000.0,93060000.0
350000000.0,,,,,27921600.0,2792160.0
350000000.0,,,,,6300000.0,6300000.0
350000000.0,,,,,,
350000000.0,,,,,1400000.0,1400000.0
350000000.0,,,,,,
450000000.0,,,450000000.0,425901707.0,60305252.0,60305252.0
450000000.0,,,,,14400000.0,14400000.0
450000000.0,,,,,6300000.0,6300000.0
450000000.0,,,,,2749200.0,2749200.0
450000000.0,,,,,10600000.0,10600000.0
450000000.0,,,,,10729248.0,10729248.0
450000000.0,,,,,,
50000000.0,,,50000000.0,49121198.0,,
400000000.0,,,400000000.0,392969587.0,60305252.0,60305252.0
400000000.0,,,,,,
400000000.0,,,,,1050000.0,1050000.0
400000000.0,,,,,112462000.0,112462000.0
400000000.0,,,,,,
400000000.0,,,,,38709982.0,38709982.0
400000000.0,,,,,,
175000000.0,,,175000000.0,171924194.0,60305252.0,60305252.0
175000000.0,,,,,,
175000000.0,,,,,1307112.0,1307112.0
175000000.0,,,,,14400000.0,14400000.0
175000000.0,,,,,17690960.0,17690960.0
175000000.0,,,,,,
550000000.0,,,550000000.0,543025662.0,,
550000000.0,,,,,58170000.0,58170000.0
1000000000.0,,,1000000000.0,987319385.0,,
1000000000.0,,,,,58170000.0,58170000.0
1000000000.0,,,,,7770000.0,7770000.0
1000000000.0,,,,,2197800.0,2197800.0
1000000000.0,,,,,,
1000000000.0,,,,,256000000.0,256000000.0
1000000000.0,,,,,12119859.0,12119859.0
1000000000.0,,,,,2840629.0,2840629.0
1000000000.0,,,,,,
1000000000.0,,,,,,
1000000000.0,,,,,,
775000000.0,,,775000000.0,765172523.0,,
775000000.0,,,,,20359716.0,20359716.0
775000000.0,,,,,14400000.0,14400000.0
775000000.0,,,,,48000000.0,48000000.0
775000000.0,,,,,16221200.0,16221200.0
775000000.0,,,,,,
775000000.0,,,,,12735850.0,12735850.0
775000000.0,,,,,13500000.0,13500000.0
775000000.0,,,,,246216000.0,246216000.0
775000000.0,,,,,156000000.0,156000000.0
775000000.0,,,,,,
775000000.0,,,,,,
775000000.0,,,,,,
775000000.0,,,,,,
775000000.0,,,,,,
775000000.0,,,,,,
775000000.0,,,,,,
675000000.0,,,675000000.0,681558451.0,,
675000000.0,,,,,5089929.0,5089929.0
675000000.0,,,,,14400000.0,14400000.0
675000000.0,,,,,,
675000000.0,,,,,25471700.0,25471700.0
675000000.0,,,,,705000.0,705000.0
675000000.0,,,,,390000000.0,390000000.0
675000000.0,,,,,,
675000000.0,,,,,9025700.0,
675000000.0,,,,,2840629.0,2840629.0
675000000.0,,,,,,
675000000.0,,,,,,
600000000.0,,,600000000.0,605829734.0,,
600000000.0,,,,,14400000.0,14400000.0
600000000.0,,,,,,775600.0
600000000.0,,,,,227942381.0,227942381.0
600000000.0,,,,,1400000.0,1400000.0
600000000.0,,,,,400000.0,400000.0
600000000.0,,,,,,
600000000.0,,,,,,
600000000.0,,,,,,
600000000.0,,,,,,
600000000.0,,,,,11280000.0,11280000.0
600000000.0,,,,,,
600000000.0,,,,,,
600000000.0,,,,,,
600000000.0,,,,,,
1317600000.0,1317600000.0,1217887096.0,,,,
322000000.0,,,322000000.0,297631789.0,,
322000000.0,,,,,,
322000000.0,,,,,,
322000000.0,,,,,,
322000000.0,,,,,,
